Var1,Var2,Freq
DRIVING SCHOOL OPERATOR (B),BUILDING RENOVATOR,0.007745993666647593
DRIVING SCHOOL OPERATOR (V),BUILDING RENOVATOR,-0.0099708510580121
EATING ESTABLISHMENT,BUILDING RENOVATOR,-0.14224606603656742
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,BUILDING RENOVATOR,-0.016978296363319195
HAWKER/PEDLAR WITH MOTOR VEHICLE,BUILDING RENOVATOR,-0.004577219127717036
HEATING CONTRACTOR,BUILDING RENOVATOR,0.12961715014161238
HOLISTIC CENTRE,BUILDING RENOVATOR,-0.017692580024228785
INSULATION INSTALLER,BUILDING RENOVATOR,0.058748561368109
LAUNDRY,BUILDING RENOVATOR,-0.07037840713527445
LIMOUSINE OWNER,BUILDING RENOVATOR,-0.002165810337697043
LIMOUSINE SERVICE COMPANY,BUILDING RENOVATOR,0.019678370561566218
MARKETING DISPLAY,BUILDING RENOVATOR,-0.023162296351804168
MOBILE VENDING (FOOD TRUCK),BUILDING RENOVATOR,-0.001359894774633524
MOBILE VENDING (ICE CREAM TRUCK),BUILDING RENOVATOR,0.008940140728452133
MOTORIZED REFRESHMENT VEHICLE OWNER,BUILDING RENOVATOR,0.01028691818123165
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,BUILDING RENOVATOR,-0.007435953403532484
PAWN SHOP,BUILDING RENOVATOR,-0.014603435814621573
PAYDAY LOAN,BUILDING RENOVATOR,-0.04674641418453154
PERMANENT FIREWORKS VENDOR,BUILDING RENOVATOR,0.0033602295901785737
PERSONAL SERVICES SETTINGS,BUILDING RENOVATOR,-0.08277869802060354
PET SHOP,BUILDING RENOVATOR,-0.007758082777675903
PLACE OF AMUSEMENT,BUILDING RENOVATOR,-0.011161840619518235
PLUMBING & HEATING CONTRACTOR,BUILDING RENOVATOR,0.08545427087848131
PLUMBING CONTRACTOR,BUILDING RENOVATOR,0.30846853151590825
PRECIOUS METAL SHOP,BUILDING RENOVATOR,-0.03087879673367076
PRIVATE PARKING ENFORCEMENT AGENCY,BUILDING RENOVATOR,0.03771187398198393
PRIVATE TRANSPORTATION COMPANY,BUILDING RENOVATOR,-0.010240201712013808
PUBLIC GARAGE,BUILDING RENOVATOR,0.13097585217332403
PUBLIC HALL,BUILDING RENOVATOR,-0.001672337398677421
RETAIL STORE (FOOD),BUILDING RENOVATOR,-0.10409985373744615
SECOND HAND SALVAGE SHOP,BUILDING RENOVATOR,0.022739658773546237
SECOND HAND SALVAGE YARD,BUILDING RENOVATOR,0.03412942539560775
SECOND HAND SHOP,BUILDING RENOVATOR,-0.03542462904471575
SHORT TERM RENTAL COMPANY,BUILDING RENOVATOR,-0.004577219127717036
SIDEWALK CAFE,BUILDING RENOVATOR,-0.04430516499434743
SIDEWALK VENDING,BUILDING RENOVATOR,-0.023351305917292866
SMOKE SHOP,BUILDING RENOVATOR,-0.02909403961450097
TAXICAB BROKER,BUILDING RENOVATOR,-0.011900699983587483
TAXICAB OPERATOR,BUILDING RENOVATOR,0.007618737949763425
TAXICAB OWNER,BUILDING RENOVATOR,0.014247061004197878
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),BUILDING RENOVATOR,-0.02266870763690633
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),BUILDING RENOVATOR,-0.011587538274669486
TEMPORARY LEASE FIREWORKS VENDOR,BUILDING RENOVATOR,-0.006473991606853939
TEMPORARY MOBILE FIREWORKS VENDOR,BUILDING RENOVATOR,-0.008450631001344867
TEMPORARY SIGN - A-FRAME,BUILDING RENOVATOR,-0.02713599866707453
TEMPORARY SIGN - MOBILE,BUILDING RENOVATOR,-0.025587561557819202
TEMPORARY SIGN - PORTABLE,BUILDING RENOVATOR,0.017028018266121766
TEMPORARY SIGN PROVIDER,BUILDING RENOVATOR,-0.004577219127717036
THEATRE,BUILDING RENOVATOR,-0.02255705953251691
TORONTO TAXICAB OWNER,BUILDING RENOVATOR,-0.0034932359078562757
TOW TRUCK OWNER,BUILDING RENOVATOR,0.06279171257277356
VAPOUR PRODUCT RETAILER,BUILDING RENOVATOR,-0.045375953949178545
ADULT ENTERTAINMENT CLUB,CARNIVAL,-9.804041513338082e-4
BILLIARD HALL,CARNIVAL,-0.001810548832873716
BODY RUB PARLOUR,CARNIVAL,-0.0014888916324684793
BOWLING HOUSE,CARNIVAL,-0.0011428924844381146
BUILDING CLEANER,CARNIVAL,-5.105948429920858e-4
BUILDING RENOVATOR,CARNIVAL,-0.006473991606853938
CARNIVAL,CARNIVAL,1
CIRCUS,CARNIVAL,0.49974470257850395
CLOTHING DROP BOX LOCATION PERMIT,CARNIVAL,-0.005690284332373883
CLOTHING DROP BOX OPERATOR,CARNIVAL,-6.254282555201082e-4
COMMERCIAL PARKING LOT,CARNIVAL,-0.007445580606348907
CURB LANE CAFE,CARNIVAL,-0.0047188610525437215
CURBLANE VENDING,CARNIVAL,-8.203001649554315e-4
DRAIN CONTRACTOR,CARNIVAL,-0.002294607020071597
DRIVE-SELF RENTAL OWNER,CARNIVAL,-0.003453867348184905
DRIVEWAY PAVING CONTRACTOR,CARNIVAL,-0.001922829991543138
DRIVING SCHOOL OPERATOR (B),CARNIVAL,-0.0037606837673161276
DRIVING SCHOOL OPERATOR (V),CARNIVAL,-7.863873541438191e-4
EATING ESTABLISHMENT,CARNIVAL,0.03611085629842206
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,CARNIVAL,-0.0013390549590339698
HAWKER/PEDLAR WITH MOTOR VEHICLE,CARNIVAL,-3.6099899780265193e-4
HEATING CONTRACTOR,CARNIVAL,-0.002532085820233414
HOLISTIC CENTRE,CARNIVAL,-0.004836362309475195
INSULATION INSTALLER,CARNIVAL,-5.105948429920858e-4
LAUNDRY,CARNIVAL,0.018320777187320635
LIMOUSINE OWNER,CARNIVAL,-4.8800093872595975e-4
LIMOUSINE SERVICE COMPANY,CARNIVAL,-0.0010219727069447032
MARKETING DISPLAY,CARNIVAL,-0.003654689862557578
MOBILE VENDING (FOOD TRUCK),CARNIVAL,-0.0019321068016588873
MOBILE VENDING (ICE CREAM TRUCK),CARNIVAL,-7.742439513804214e-4
MOTORIZED REFRESHMENT VEHICLE OWNER,CARNIVAL,-0.0014305067924840463
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,CARNIVAL,-0.0012133147439839576
PAWN SHOP,CARNIVAL,0.0734728998660236
PAYDAY LOAN,CARNIVAL,-0.004218007160446654
PERMANENT FIREWORKS VENDOR,CARNIVAL,-0.001021972706944703
PERSONAL SERVICES SETTINGS,CARNIVAL,0.02928663177244786
PET SHOP,CARNIVAL,-0.0018633912716774833
PLACE OF AMUSEMENT,CARNIVAL,-0.0025939514675753536
PLUMBING & HEATING CONTRACTOR,CARNIVAL,-0.0023829126952973323
PLUMBING CONTRACTOR,CARNIVAL,-0.004128291650545181
PRECIOUS METAL SHOP,CARNIVAL,-0.0024353683673796066
PRIVATE PARKING ENFORCEMENT AGENCY,CARNIVAL,-0.0020410848228772944
PRIVATE TRANSPORTATION COMPANY,CARNIVAL,-8.076306709785548e-4
PUBLIC GARAGE,CARNIVAL,-7.030255597911486e-4
PUBLIC HALL,CARNIVAL,-0.0028061554049490928
RETAIL STORE (FOOD),CARNIVAL,0.07809405661105108
SECOND HAND SALVAGE SHOP,CARNIVAL,-0.0010262308386097335
SECOND HAND SALVAGE YARD,CARNIVAL,-0.001065574972333831
SECOND HAND SHOP,CARNIVAL,0.02468258806455264
SHORT TERM RENTAL COMPANY,CARNIVAL,-3.6099899780265193e-4
SIDEWALK CAFE,CARNIVAL,-0.006905669341581571
SIDEWALK VENDING,CARNIVAL,-0.0018416854859492737
SMOKE SHOP,CARNIVAL,-0.002294607020071597
TAXICAB BROKER,CARNIVAL,-9.385918933201454e-4
TAXICAB OPERATOR,CARNIVAL,-8.848281142164125e-4
TAXICAB OWNER,CARNIVAL,-0.0013430346257516047
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),CARNIVAL,-0.0017878498953328686
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),CARNIVAL,-9.138932586436911e-4
TEMPORARY LEASE FIREWORKS VENDOR,CARNIVAL,-5.105948429920858e-4
TEMPORARY MOBILE FIREWORKS VENDOR,CARNIVAL,-0.001570755932944661
TEMPORARY SIGN - A-FRAME,CARNIVAL,-0.0028488403775375737
TEMPORARY SIGN - MOBILE,CARNIVAL,0.056967105500895614
TEMPORARY SIGN - PORTABLE,CARNIVAL,-0.0010841043525862079
TEMPORARY SIGN PROVIDER,CARNIVAL,-3.6099899780265193e-4
THEATRE,CARNIVAL,-0.0017790443623953948
TORONTO TAXICAB OWNER,CARNIVAL,-5.295563423478357e-4
TOW TRUCK OWNER,CARNIVAL,-0.001480621814836708
VAPOUR PRODUCT RETAILER,CARNIVAL,-0.0046737642090427
ADULT ENTERTAINMENT CLUB,CIRCUS,-9.804041513338082e-4
BILLIARD HALL,CIRCUS,-0.001810548832873716
BODY RUB PARLOUR,CIRCUS,-0.0014888916324684793
BOWLING HOUSE,CIRCUS,-0.0011428924844381146
BUILDING CLEANER,CIRCUS,-5.105948429920858e-4
BUILDING RENOVATOR,CIRCUS,-0.006473991606853938
CARNIVAL,CIRCUS,0.49974470257850395
CIRCUS,CIRCUS,1
CLOTHING DROP BOX LOCATION PERMIT,CIRCUS,-0.005690284332373883
CLOTHING DROP BOX OPERATOR,CIRCUS,-6.254282555201082e-4
COMMERCIAL PARKING LOT,CIRCUS,-0.007445580606348907
CURB LANE CAFE,CIRCUS,-0.0047188610525437215
CURBLANE VENDING,CIRCUS,-8.203001649554315e-4
DRAIN CONTRACTOR,CIRCUS,-0.002294607020071597
DRIVE-SELF RENTAL OWNER,CIRCUS,-0.003453867348184905
DRIVEWAY PAVING CONTRACTOR,CIRCUS,-0.001922829991543138
DRIVING SCHOOL OPERATOR (B),CIRCUS,-0.0037606837673161276
DRIVING SCHOOL OPERATOR (V),CIRCUS,-7.863873541438191e-4
EATING ESTABLISHMENT,CIRCUS,0.04436145800858187
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,CIRCUS,-0.0013390549590339698
HAWKER/PEDLAR WITH MOTOR VEHICLE,CIRCUS,-3.6099899780265193e-4
HEATING CONTRACTOR,CIRCUS,-0.002532085820233414
HOLISTIC CENTRE,CIRCUS,-0.004836362309475195
INSULATION INSTALLER,CIRCUS,-5.105948429920858e-4
LAUNDRY,CIRCUS,-0.008439985316261014
LIMOUSINE OWNER,CIRCUS,-4.8800093872595975e-4
LIMOUSINE SERVICE COMPANY,CIRCUS,-0.0010219727069447032
MARKETING DISPLAY,CIRCUS,-0.003654689862557578
MOBILE VENDING (FOOD TRUCK),CIRCUS,-0.0019321068016588873
MOBILE VENDING (ICE CREAM TRUCK),CIRCUS,-7.742439513804214e-4
MOTORIZED REFRESHMENT VEHICLE OWNER,CIRCUS,-0.001430506792484046
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,CIRCUS,-0.0012133147439839576
PAWN SHOP,CIRCUS,0.0734728998660236
PAYDAY LOAN,CIRCUS,-0.004218007160446654
PERMANENT FIREWORKS VENDOR,CIRCUS,-0.001021972706944703
PERSONAL SERVICES SETTINGS,CIRCUS,0.07766212366873652
PET SHOP,CIRCUS,-0.0018633912716774833
PLACE OF AMUSEMENT,CIRCUS,-0.0025939514675753536
PLUMBING & HEATING CONTRACTOR,CIRCUS,-0.0023829126952973323
PLUMBING CONTRACTOR,CIRCUS,-0.004128291650545181
PRECIOUS METAL SHOP,CIRCUS,0.061192689177691585
PRIVATE PARKING ENFORCEMENT AGENCY,CIRCUS,-0.0020410848228772944
PRIVATE TRANSPORTATION COMPANY,CIRCUS,-8.076306709785548e-4
PUBLIC GARAGE,CIRCUS,-0.006705546624761761
PUBLIC HALL,CIRCUS,-0.0028061554049490928
RETAIL STORE (FOOD),CIRCUS,0.13866665162032035
SECOND HAND SALVAGE SHOP,CIRCUS,-0.0010262308386097335
SECOND HAND SALVAGE YARD,CIRCUS,-0.001065574972333831
SECOND HAND SHOP,CIRCUS,0.02468258806455264
SHORT TERM RENTAL COMPANY,CIRCUS,-3.6099899780265193e-4
SIDEWALK CAFE,CIRCUS,-0.006905669341581571
SIDEWALK VENDING,CIRCUS,-0.0018416854859492737
SMOKE SHOP,CIRCUS,0.11011245437568574
TAXICAB BROKER,CIRCUS,-9.385918933201454e-4
TAXICAB OPERATOR,CIRCUS,-8.848281142164125e-4
TAXICAB OWNER,CIRCUS,-0.0013430346257516047
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),CIRCUS,-0.0017878498953328686
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),CIRCUS,-9.138932586436911e-4
TEMPORARY LEASE FIREWORKS VENDOR,CIRCUS,-5.105948429920858e-4
TEMPORARY MOBILE FIREWORKS VENDOR,CIRCUS,-0.0015707559329446613
TEMPORARY SIGN - A-FRAME,CIRCUS,-0.0028488403775375737
TEMPORARY SIGN - MOBILE,CIRCUS,0.11656509975023088
TEMPORARY SIGN - PORTABLE,CIRCUS,-0.0010841043525862079
TEMPORARY SIGN PROVIDER,CIRCUS,-3.6099899780265193e-4
THEATRE,CIRCUS,-0.0017790443623953948
TORONTO TAXICAB OWNER,CIRCUS,-5.295563423478357e-4
TOW TRUCK OWNER,CIRCUS,-0.001480621814836708
VAPOUR PRODUCT RETAILER,CIRCUS,-0.0046737642090427
ADULT ENTERTAINMENT CLUB,CLOTHING DROP BOX LOCATION PERMIT,-0.010926037460616407
BILLIARD HALL,CLOTHING DROP BOX LOCATION PERMIT,-0.0017449556923634932
BODY RUB PARLOUR,CLOTHING DROP BOX LOCATION PERMIT,-0.01659283646342915
BOWLING HOUSE,CLOTHING DROP BOX LOCATION PERMIT,0.02216928975261435
BUILDING CLEANER,CLOTHING DROP BOX LOCATION PERMIT,-0.005690284332373883
BUILDING RENOVATOR,CLOTHING DROP BOX LOCATION PERMIT,-0.039109455186848156
CARNIVAL,CLOTHING DROP BOX LOCATION PERMIT,-0.005690284332373883
CIRCUS,CLOTHING DROP BOX LOCATION PERMIT,-0.005690284332373883
CLOTHING DROP BOX LOCATION PERMIT,CLOTHING DROP BOX LOCATION PERMIT,1
CLOTHING DROP BOX OPERATOR,CLOTHING DROP BOX LOCATION PERMIT,-0.006970036325778488
COMMERCIAL PARKING LOT,CLOTHING DROP BOX LOCATION PERMIT,0.006375982448489815
CURB LANE CAFE,CLOTHING DROP BOX LOCATION PERMIT,-0.04641226882336835
CURBLANE VENDING,CLOTHING DROP BOX LOCATION PERMIT,-0.00914177109415489
DRAIN CONTRACTOR,CLOTHING DROP BOX LOCATION PERMIT,-0.02557206864596342
DRIVE-SELF RENTAL OWNER,CLOTHING DROP BOX LOCATION PERMIT,-0.002427134021123687
DRIVEWAY PAVING CONTRACTOR,CLOTHING DROP BOX LOCATION PERMIT,-0.013272303805787514
DRIVING SCHOOL OPERATOR (B),CLOTHING DROP BOX LOCATION PERMIT,0.01993630156791465
DRIVING SCHOOL OPERATOR (V),CLOTHING DROP BOX LOCATION PERMIT,0.006247294879060053
EATING ESTABLISHMENT,CLOTHING DROP BOX LOCATION PERMIT,0.02306797455265657
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,CLOTHING DROP BOX LOCATION PERMIT,-0.014922993363833592
HAWKER/PEDLAR WITH MOTOR VEHICLE,CLOTHING DROP BOX LOCATION PERMIT,-0.004023125124338446
HEATING CONTRACTOR,CLOTHING DROP BOX LOCATION PERMIT,-0.028218632578949878
HOLISTIC CENTRE,CLOTHING DROP BOX LOCATION PERMIT,0.006605015767879325
INSULATION INSTALLER,CLOTHING DROP BOX LOCATION PERMIT,-0.005690284332373883
LAUNDRY,CLOTHING DROP BOX LOCATION PERMIT,0.04775844184428049
LIMOUSINE OWNER,CLOTHING DROP BOX LOCATION PERMIT,-0.004236512481680655
LIMOUSINE SERVICE COMPANY,CLOTHING DROP BOX LOCATION PERMIT,-0.011389294980661031
MARKETING DISPLAY,CLOTHING DROP BOX LOCATION PERMIT,-0.028854793160340467
MOBILE VENDING (FOOD TRUCK),CLOTHING DROP BOX LOCATION PERMIT,-0.02153221328583413
MOBILE VENDING (ICE CREAM TRUCK),CLOTHING DROP BOX LOCATION PERMIT,-0.008628501220572543
MOTORIZED REFRESHMENT VEHICLE OWNER,CLOTHING DROP BOX LOCATION PERMIT,-0.01432400570502317
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,CLOTHING DROP BOX LOCATION PERMIT,7.310005281729867e-4
PAWN SHOP,CLOTHING DROP BOX LOCATION PERMIT,0.03320426650410326
PAYDAY LOAN,CLOTHING DROP BOX LOCATION PERMIT,0.03350910259993546
PERMANENT FIREWORKS VENDOR,CLOTHING DROP BOX LOCATION PERMIT,-0.011389294980661033
PERSONAL SERVICES SETTINGS,CLOTHING DROP BOX LOCATION PERMIT,0.014545737229783052
PET SHOP,CLOTHING DROP BOX LOCATION PERMIT,-0.0017958837384425654
PLACE OF AMUSEMENT,CLOTHING DROP BOX LOCATION PERMIT,0.0425236902214558
PLUMBING & HEATING CONTRACTOR,CLOTHING DROP BOX LOCATION PERMIT,-0.026556184343748655
PLUMBING CONTRACTOR,CLOTHING DROP BOX LOCATION PERMIT,-0.03863396879644608
PRECIOUS METAL SHOP,CLOTHING DROP BOX LOCATION PERMIT,0.02740522103503821
PRIVATE PARKING ENFORCEMENT AGENCY,CLOTHING DROP BOX LOCATION PERMIT,6.013542727079038e-5
PRIVATE TRANSPORTATION COMPANY,CLOTHING DROP BOX LOCATION PERMIT,-0.009000576908461079
PUBLIC GARAGE,CLOTHING DROP BOX LOCATION PERMIT,-0.01157717017547605
PUBLIC HALL,CLOTHING DROP BOX LOCATION PERMIT,-0.002318432483132024
RETAIL STORE (FOOD),CLOTHING DROP BOX LOCATION PERMIT,0.09111820622310578
SECOND HAND SALVAGE SHOP,CLOTHING DROP BOX LOCATION PERMIT,-0.01143674939629265
SECOND HAND SALVAGE YARD,CLOTHING DROP BOX LOCATION PERMIT,-0.011875217020425165
SECOND HAND SHOP,CLOTHING DROP BOX LOCATION PERMIT,-0.0033587313939038815
SHORT TERM RENTAL COMPANY,CLOTHING DROP BOX LOCATION PERMIT,-0.004023125124338446
SIDEWALK CAFE,CLOTHING DROP BOX LOCATION PERMIT,-0.05502227366705875
SIDEWALK VENDING,CLOTHING DROP BOX LOCATION PERMIT,-0.013664926456101427
SMOKE SHOP,CLOTHING DROP BOX LOCATION PERMIT,0.00946881842520114
TAXICAB BROKER,CLOTHING DROP BOX LOCATION PERMIT,-0.010460064018185836
TAXICAB OPERATOR,CLOTHING DROP BOX LOCATION PERMIT,0.012659415976403016
TAXICAB OWNER,CLOTHING DROP BOX LOCATION PERMIT,0.024072088475539835
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),CLOTHING DROP BOX LOCATION PERMIT,0.022735152079648817
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),CLOTHING DROP BOX LOCATION PERMIT,0.007260239682959188
TEMPORARY LEASE FIREWORKS VENDOR,CLOTHING DROP BOX LOCATION PERMIT,-0.005690284332373884
TEMPORARY MOBILE FIREWORKS VENDOR,CLOTHING DROP BOX LOCATION PERMIT,0.009908518969295019
TEMPORARY SIGN - A-FRAME,CLOTHING DROP BOX LOCATION PERMIT,-0.03174867899319426
TEMPORARY SIGN - MOBILE,CLOTHING DROP BOX LOCATION PERMIT,0.0171267827062081
TEMPORARY SIGN - PORTABLE,CLOTHING DROP BOX LOCATION PERMIT,-0.01208171625085381
TEMPORARY SIGN PROVIDER,CLOTHING DROP BOX LOCATION PERMIT,-0.004023125124338446
THEATRE,CLOTHING DROP BOX LOCATION PERMIT,0.01152097426977182
TORONTO TAXICAB OWNER,CLOTHING DROP BOX LOCATION PERMIT,-0.0020507222274669425
TOW TRUCK OWNER,CLOTHING DROP BOX LOCATION PERMIT,0.004441069782391157
VAPOUR PRODUCT RETAILER,CLOTHING DROP BOX LOCATION PERMIT,0.018456619758247715
ADULT ENTERTAINMENT CLUB,CLOTHING DROP BOX OPERATOR,-0.0012008982591367066
BILLIARD HALL,CLOTHING DROP BOX OPERATOR,-0.0022177435076361084
BODY RUB PARLOUR,CLOTHING DROP BOX OPERATOR,-0.0018237452045078346
BOWLING HOUSE,CLOTHING DROP BOX OPERATOR,-0.0013999304195875942
BUILDING CLEANER,CLOTHING DROP BOX OPERATOR,-6.254282555201082e-4
BUILDING RENOVATOR,CLOTHING DROP BOX OPERATOR,-0.007930000336860513
CARNIVAL,CLOTHING DROP BOX OPERATOR,-6.254282555201082e-4
CIRCUS,CLOTHING DROP BOX OPERATOR,-6.254282555201082e-4
CLOTHING DROP BOX LOCATION PERMIT,CLOTHING DROP BOX OPERATOR,-0.006970036325778488
CLOTHING DROP BOX OPERATOR,CLOTHING DROP BOX OPERATOR,1
COMMERCIAL PARKING LOT,CLOTHING DROP BOX OPERATOR,-0.009120100905592822
CURB LANE CAFE,CLOTHING DROP BOX OPERATOR,-0.005780138747268833
CURBLANE VENDING,CLOTHING DROP BOX OPERATOR,-0.0010047866879432713
DRAIN CONTRACTOR,CLOTHING DROP BOX OPERATOR,-0.002810666980609941
DRIVE-SELF RENTAL OWNER,CLOTHING DROP BOX OPERATOR,-0.004230646392185809
DRIVEWAY PAVING CONTRACTOR,CLOTHING DROP BOX OPERATOR,-0.002355276837943327
DRIVING SCHOOL OPERATOR (B),CLOTHING DROP BOX OPERATOR,-0.0046064662039521824
DRIVING SCHOOL OPERATOR (V),CLOTHING DROP BOX OPERATOR,-9.632468439812771e-4
EATING ESTABLISHMENT,CLOTHING DROP BOX OPERATOR,0.005491905632557327
ENTERTAINMENT ESTABLISHMENT/NIGHTCLUB,CLOTHING DROP BOX OPERATOR,-0.0016402100776547535
HAWKER/PEDLAR WITH MOTOR VEHICLE,CLOTHING DROP BOX OPERATOR,-4.421881194826708e-4
HEATING CONTRACTOR,CLOTHING DROP BOX OPERATOR,-0.0031015550570304778
HOLISTIC CENTRE,CLOTHING DROP BOX OPERATOR,-0.005924066182401998
INSULATION INSTALLER,CLOTHING DROP BOX OPERATOR,-6.254282555201082e-4
LAUNDRY,CLOTHING DROP BOX OPERATOR,0.03336757304323894
LIMOUSINE OWNER,CLOTHING DROP BOX OPERATOR,-5.977529542034231e-4
LIMOUSINE SERVICE COMPANY,CLOTHING DROP BOX OPERATOR,-0.001251815634384493
MARKETING DISPLAY,CLOTHING DROP BOX OPERATOR,-0.004476634138746754
MOBILE VENDING (FOOD TRUCK),CLOTHING DROP BOX OPERATOR,-0.002366640014142845
MOBILE VENDING (ICE CREAM TRUCK),CLOTHING DROP BOX OPERATOR,-9.483723748975624e-4
MOTORIZED REFRESHMENT VEHICLE OWNER,CLOTHING DROP BOX OPERATOR,-0.001752229541705007
NON-MOTORIZED REFRESHMENT VEHICLE OWNER,CLOTHING DROP BOX OPERATOR,-0.0014861907325187682
PAWN SHOP,CLOTHING DROP BOX OPERATOR,-0.0028427600748845345
PAYDAY LOAN,CLOTHING DROP BOX OPERATOR,-0.00516664219456358
PERMANENT FIREWORKS VENDOR,CLOTHING DROP BOX OPERATOR,-0.001251815634384493
PERSONAL SERVICES SETTINGS,CLOTHING DROP BOX OPERATOR,0.024586526778414153
PET SHOP,CLOTHING DROP BOX OPERATOR,-0.0022824702763688284
PLACE OF AMUSEMENT,CLOTHING DROP BOX OPERATOR,-0.0031773343650762726
PLUMBING & HEATING CONTRACTOR,CLOTHING DROP BOX OPERATOR,-0.0029188327115548837
PLUMBING CONTRACTOR,CLOTHING DROP BOX OPERATOR,-0.0050567495553783355
PRECIOUS METAL SHOP,CLOTHING DROP BOX OPERATOR,-0.0029830857292514608
PRIVATE PARKING ENFORCEMENT AGENCY,CLOTHING DROP BOX OPERATOR,-0.0025001273272955912
PRIVATE TRANSPORTATION COMPANY,CLOTHING DROP BOX OPERATOR,-9.892678090806359e-4
PUBLIC GARAGE,CLOTHING DROP BOX OPERATOR,-0.008213632365061906
PUBLIC HALL,CLOTHING DROP BOX OPERATOR,-0.0034372632307663894
RETAIL STORE (FOOD),CLOTHING DROP BOX OPERATOR,0.0029131983546976116
SECOND HAND SALVAGE SHOP,CLOTHING DROP BOX OPERATOR,-0.0012570314251344127
SECOND HAND SALVAGE YARD,CLOTHING DROP BOX OPERATOR,-0.0013052241032582566
SECOND HAND SHOP,CLOTHING DROP BOX OPERATOR,-0.006234718652204743
SHORT TERM RENTAL COMPANY,CLOTHING DROP BOX OPERATOR,-4.421881194826708e-4
SIDEWALK CAFE,CLOTHING DROP BOX OPERATOR,-0.008458762928733694
SIDEWALK VENDING,CLOTHING DROP BOX OPERATOR,-0.002255882832549115
SMOKE SHOP,CLOTHING DROP BOX OPERATOR,-0.002810666980609941
TAXICAB BROKER,CLOTHING DROP BOX OPERATOR,-0.0011496823725139602
TAXICAB OPERATOR,CLOTHING DROP BOX OPERATOR,-0.001083827052906791
TAXICAB OWNER,CLOTHING DROP BOX OPERATOR,-0.0016450847763457479
TEMPORARY FIREWORKS VENDOR (OVER 25 KG),CLOTHING DROP BOX OPERATOR,-0.00218993955093114
TEMPORARY FIREWORKS VENDOR (UNDER 25 KG),CLOTHING DROP BOX OPERATOR,-0.0011194289843110895
TEMPORARY LEASE FIREWORKS VENDOR,CLOTHING DROP BOX OPERATOR,-6.254282555201082e-4
TEMPORARY MOBILE FIREWORKS VENDOR,CLOTHING DROP BOX OPERATOR,-0.0019240208875448172
TEMPORARY SIGN - A-FRAME,CLOTHING DROP BOX OPERATOR,-0.003489548106552632
TEMPORARY SIGN - MOBILE,CLOTHING DROP BOX OPERATOR,-0.0032225788861514164
TEMPORARY SIGN - PORTABLE,CLOTHING DROP BOX OPERATOR,-0.0013279207640768474
TEMPORARY SIGN PROVIDER,CLOTHING DROP BOX OPERATOR,-4.421881194826708e-4
THEATRE,CLOTHING DROP BOX OPERATOR,-0.002179153642730938
TORONTO TAXICAB OWNER,CLOTHING DROP BOX OPERATOR,-6.486542195635722e-4
TOW TRUCK OWNER,CLOTHING DROP BOX OPERATOR,-0.0018136154946490368
VAPOUR PRODUCT RETAILER,CLOTHING DROP BOX OPERATOR,-0.005724899567814873
ADULT ENTERTAINMENT CLUB,COMMERCIAL PARKING LOT,-0.0020659746330619227
BILLIARD HALL,COMMERCIAL PARKING LOT,-0.01284987941788397
BODY RUB PARLOUR,COMMERCIAL PARKING LOT,-0.021711270326782956
BOWLING HOUSE,COMMERCIAL PARKING LOT,-0.0038341282446759132
BUILDING CLEANER,COMMERCIAL PARKING LOT,-0.007445580606348907
BUILDING RENOVATOR,COMMERCIAL PARKING LOT,-0.06637675932160847
CARNIVAL,COMMERCIAL PARKING LOT,-0.007445580606348907
CIRCUS,COMMERCIAL PARKING LOT,-0.007445580606348907
CLOTHING DROP BOX LOCATION PERMIT,COMMERCIAL PARKING LOT,0.006375982448489815
CLOTHING DROP BOX OPERATOR,COMMERCIAL PARKING LOT,-0.009120100905592822
COMMERCIAL PARKING LOT,COMMERCIAL PARKING LOT,1
CURB LANE CAFE,COMMERCIAL PARKING LOT,-0.04307780129862781
CURBLANE VENDING,COMMERCIAL PARKING LOT,-0.005383293846414186
DRAIN CONTRACTOR,COMMERCIAL PARKING LOT,-0.03346034877226904
DRIVE-SELF RENTAL OWNER,COMMERCIAL PARKING LOT,-6.495093019983942e-4
DRIVEWAY PAVING CONTRACTOR,COMMERCIAL PARKING LOT,-0.016045475927836197
DRIVING SCHOOL OPERATOR (B),COMMERCIAL PARKING LOT,-0.015864089024371735
DRIVING SCHOOL OPERATOR (V),COMMERCIAL PARKING LOT,-0.005949049942787196
EATING ESTABLISHMENT,COMMERCIAL PARKING LOT,-0.029246390884494315
